word,Entropy
rimbu,4.79071628538881
mendi,4.79055567841037
galan,4.79038496716979
tenat,4.79036959073744
misuh,4.7903474123041
damai,4.79013743770711
enyak,4.78995452003498
sunan,4.78972188239464
dlika,4.78968657949276
sedih,4.78938594719972
anbia,4.78878663857795
omset,4.78875824311965
solid,4.78751552056604
pakta,4.78657936815743
lacak,4.78636547170653
kopda,4.78613812817571
gotes,4.78594415065022
yatim,4.7854678516143
lilan,4.78544277500528
tarof,4.78530841730778
abpar,4.78507741173139
legum,4.78497462608293
endus,4.78490218161338
siang,4.78478116028044
keruk,4.7843913057146
ireda,4.78437062629808
alune,4.78430063151523
endut,4.7842341685543
pegah,4.78419669948169
bunga,4.78388289647015
lodra,4.78367677937175
leuca,4.78217109443411
jilah,4.78210423065623
himen,4.78208664439605
koptu,4.78193270313425
jahit,4.78188701419409
rejah,4.78148017714255
penuh,4.78137185541238
jerok,4.78129533004427
balam,4.78106776914841
tetal,4.78088152314617
aytek,4.78086112076562
gurih,4.78081137502587
tanah,4.78062917559934
welit,4.78057077856803
elusi,4.78040828223371
jersi,4.78040540363971
rujah,4.78004291162809
ambai,4.78001330422929
masap,4.77995686515726
pemda,4.77877018464163
bivak,4.77867298228515
kendo,4.77822937405965
loyak,4.77820547305598
soleh,4.77797473919397
mabal,4.77793088469034
becuk,4.77788728904082
recok,4.77771485054691
abian,4.77763716213205
sahan,4.7775931240978
ruyap,4.77732012513323
ampok,4.77722806467184
andoi,4.7771019896961
kbray,4.77702743695517
masif,4.77682745093933
tonda,4.77666015250246
kapah,4.7761040165301
bendi,4.7752831578237
lonte,4.77517984854693
oplet,4.77368696232934
kubak,4.77336304217025
nilai,4.77330667123708
wastu,4.77322140443153
badai,4.77292933052556
ujian,4.77277531657795
paksa,4.77224583679121
lebuh,4.77195548665933
sauna,4.77187860683265
ialah,4.77183524908473
jebik,4.77180354157145
depok,4.77109147418393
adlib,4.7708992908628
lucah,4.77079464289933
tunan,4.77067142909452
maido,4.77066440854135
hawik,4.77044967127898
taoge,4.76976299419093
saset,4.76945153874332
lecah,4.76935555169596
lagan,4.76895893312408
nenas,4.76853781985422
lagau,4.76829186000676
israf,4.76828173805175
necis,4.76804617261236
paban,4.76787653494912
tiang,4.76784988965465
regol,4.76774315015156
deham,4.76769394598846
indah,4.76747506882062
calar,4.76735127820771
anjur,4.76728132879691
antop,4.7671947431059
cepit,4.76613616757565
ganal,4.76546538643422
sesal,4.76539588671564
morse,4.76502647219834
mamik,4.7650039225619
bokep,4.76497743483347
paung,4.7649369455501
pundi,4.7646630771679
nutan,4.76435788627179
umpet,4.7642902151892
okura,4.76374053918638
geruh,4.76355159818474
payet,4.76325959381376
sipai,4.76292139504954
hilum,4.76287628691346
gemah,4.76287338319011
ponti,4.76287183482838
balap,4.76284837110479
logis,4.76256094867713
toleh,4.76206565426607
jamor,4.76173749994924
humin,4.76100372637731
kejip,4.76087819763558
gamak,4.7607398515504
padat,4.76071955927743
tahan,4.76053119745272
marah,4.76050748061402
kolbu,4.76045253808475
jihat,4.76041594044789
medok,4.76035864249123
sirik,4.76013504652059
cerup,4.75973202437527
grasi,4.75952563047578
nafri,4.75951766867349
kecup,4.75950786605122
ampat,4.75902108063443
kodim,4.75878898638076
silia,4.75857906491907
gubel,4.7585717458411
padas,4.75836488314876
caran,4.75793893653935
cibuk,4.75713230635666
mawes,4.75687900976488
canak,4.75686115605473
murop,4.75683614884768
hajis,4.75608461351094
puaka,4.75584968383297
gurdi,4.75575774396261
eskro,4.75547550057764
megah,4.755404983829
stori,4.7543588740572
siwet,4.75434515165855
sujen,4.75426678840468
muara,4.75411356483811
wader,4.75392301379557
takma,4.75360490990704
abrap,4.75340332950499
jobak,4.75329422007013
koyan,4.7531035797398
cebur,4.75307680047887
stola,4.75273120797584
garam,4.75269136266544
miana,4.7522983816737
simpe,4.75221358949419
tembu,4.75206548183569
trips,4.75158232978249
yuris,4.75123601424628
halau,4.75104498928345
ruang,4.75100257662937
dayuk,4.75088222118571
bagar,4.75053220549658
bando,4.75028116724481
barah,4.74986458793604
togel,4.74982542935379
basap,4.74978064860264
gamuh,4.74932346877785
letal,4.74930280573819
kacau,4.74926945943175
coret,4.74879299232195
syair,4.74874290655268
ampas,4.74853211074381
hasan,4.74852377210656
lenci,4.74842029443307
pahar,4.74840316245876
begah,4.74836545254232
nahak,4.74829001521503
tirik,4.74817134261729
sajak,4.74805865913483
nasab,4.74781140008434
warak,4.74754424721635
colek,4.74728171904238
bagak,4.74678659537521
levan,4.74669286777489
gabak,4.7459523781913
kiris,4.74580695082476
garap,4.74572387638974
gubah,4.74569531424154
jalak,4.7456181146893
desih,4.74558161609807
xilan,4.74526887742725
spora,4.74515288791258
simai,4.74465076332232
cagun,4.74457990019656
gebah,4.74406811705295
eskas,4.74393238034029
jaras,4.74371119058716
gapai,4.74369396196596
radif,4.74319147667484
dakik,4.74300719931134
alkah,4.74279202837196
liang,4.7423390553716
degil,4.74221522354508
getol,4.74205042350356
kowau,4.74203975939131
lenan,4.74196829759713
puyan,4.74174380735538
gabro,4.74129751046196
cenah,4.74110740867117
mihun,4.74100323699393
lilau,4.74047089595255
ashar,4.74023149779848
kelik,4.74015666237266
akhli,4.74005446546066
optis,4.7398273509314
dapat,4.73946269217801
tajak,4.73881239164055
jahil,4.73866763596361
caleg,4.73841485697753
bedor,4.73815963881933
maung,4.73812148000989
mabau,4.73804428777107
unida,4.73791820384501
obrus,4.73750508683788
prosa,4.73705415253495
koana,4.73672219905289
rawon,4.73668868026697
lahan,4.73651668301482
tekik,4.73611179340118
endul,4.73603758139602
abdul,4.73529443894378
andal,4.73502722437549
erosi,4.73478750325177
cilok,4.73468510666918
jelah,4.73429791263841
celok,4.73384248549504
cadok,4.73380405045057
venal,4.73376713019429
makna,4.73369263535648
ketik,4.73299892957168
ruwet,4.73258850624199
almon,4.73239680936171
patka,4.73233969262811
palka,4.73219859033222
urgen,4.73136033276953
inapu,4.7309284246692
cetok,4.73071643843367
kitir,4.73034356447246
sayup,4.73011822848401
loyar,4.72997299204007
baung,4.72954719897462
monti,4.72940270455587
jerba,4.72918590302307
adesi,4.7291448297116
lembu,4.72889202283221
rugbi,4.72870526031924
ileum,4.72862781876552
anime,4.7286031931269
jeksi,4.72851664997059
umbra,4.72818135048791
duane,4.7279045669749
puebi,4.72764878580108
bihun,4.72581224542412
argot,4.72580276200836
ijmal,4.72559601050007
halia,4.72526847745756
suang,4.72495894415315
xerik,4.72481140876118
lanun,4.72475596864937
pidem,4.72448244561397
nomad,4.72445718440698
ambat,4.7240093706395
abuan,4.72398986006305
urine,4.72341927453918
joker,4.72317285189384
darab,4.72280499697876
piala,4.72275653617399
matra,4.72268525712656
gajus,4.72254805150876
perji,4.72244700614689
seduh,4.72221922369556
madat,4.72220006069961
damat,4.72177444655217
apion,4.72159392787108
codak,4.72141525261561
kompi,4.72138222662328
biasa,4.72124435558271
prona,4.72108611407932
puasa,4.72098088174055
cekup,4.72054273511047
damas,4.72032483185134
umpil,4.72026031196344
sayib,4.71974782372281
gadon,4.71887210702398
medio,4.71828587364487
beldu,4.71826223065051
pejam,4.7182417696057
tujah,4.71809059414
jegal,4.71765585456923
dange,4.71753202144694
canai,4.71749712592828
junta,4.71732949199121
embut,4.71708082424202
encik,4.71704647498255
onder,4.71694732213299
pepak,4.71668586403548
larwo,4.71663967541841
kesik,4.7165787776759
lipai,4.71621777957851
lauje,4.71578355302167
lajak,4.71509419166886
posma,4.71477911570376
kekam,4.71462566105175
keret,4.71451985856877
kolak,4.7144500702562
yokal,4.7143489011995
troli,4.71414970673267
tonga,4.7140822097196
katok,4.7134043937404
hamud,4.71334597813113
bahak,4.71323030172007
bawel,4.71313309971346
mahar,4.71273541251564
tayum,4.71265845213716
mobil,4.71250372133294
amboi,4.71228067370404
mengi,4.71217192610384
suabo,4.71177084148143
sowan,4.71172110830733
welut,4.71154401411514
jatuh,4.71143611251848
bacot,4.71066560160872
sadap,4.7106168785801
liwet,4.71052757100077
bilai,4.71049374747219
pecut,4.71033985213145
gopek,4.71020778736558
cipta,4.70985119608238
gambu,4.70957669264269
mecis,4.70956394690198
tokak,4.70949141330393
trica,4.70921932196758
fitur,4.70899619912427
gabai,4.70884635620604
mento,4.70875575887452
taena,4.70867115425154
rapah,4.70849156439241
domei,4.70810074881181
jemur,4.70779531539269
pujer,4.70754463263892
haram,4.70744978803354
kilir,4.70706354915288
misai,4.70694189982821
bagai,4.70685801153209
juita,4.70645322959378
sttal,4.70626921520594
padan,4.70621581386222
kotak,4.70594887012617
kabag,4.70586708432744
hujat,4.70583342281378
tuang,4.70568603425542
empul,4.70524878956646
coket,4.70500159121169
bahar,4.70471039445519
harap,4.70466465142265
cupit,4.70459926533665
yurin,4.70426283191226
jebuk,4.70404316667518
tipat,4.70368762329905
lunau,4.70346189097759
triko,4.70314789239363
belom,4.70282429266842
lecok,4.70278883487348
unyai,4.70259050709555
bioma,4.70235843200029
embus,4.7022987410654
hubad,4.70215805006269
gajul,4.70215133712099
jalar,4.70050764852948
tayib,4.70037135703722
dimba,4.7002156979474
tabii,4.70002758590537
jepit,4.69975926540129
getih,4.69906008751926
dabat,4.69893873023024
etida,4.69884150953359
alino,4.69859882104241
jubir,4.6984012145051
anyik,4.69837505414009
zabur,4.6980385888082
malka,4.69797445456215
yakon,4.69776875458153
gepok,4.69757729022531
rejim,4.69715039226703
hotel,4.69631886979677
opsen,4.69631360228515
rincu,4.69623980579228
daing,4.69607563753776
tanti,4.69607175496451
tawon,4.69600090608838
pasta,4.69576351351372
gomer,4.69557340052523
ancul,4.69549747748913
jerum,4.69505169471278
mecin,4.69442837419986
kenyi,4.69416079242976
bisai,4.69409694183544
kepoh,4.69406860862097
purwa,4.69377663224004
digen,4.69370291479039
koala,4.69367226192778
teduh,4.69360200747467
anyir,4.69346822082664
cebis,4.69345443201821
pukau,4.69339611460518
ariah,4.69330424485122
kuing,4.69321708758881
junel,4.69316851497111
apean,4.69311860263789
ramah,4.69304765086841
waton,4.69285142484048
lirik,4.69271493676309
tiada,4.69267056103748
bakah,4.69251108592544
mpasi,4.69196462219794
pacih,4.69179241863809
jaran,4.69169722319145
kuhpt,4.69137620814221
jakas,4.6910457588063
recup,4.69034860433397
memar,4.69009639400396
folat,4.69007609964085
fakih,4.68961939116105
oncat,4.68947610404459
nafsi,4.68928194058637
kadiv,4.68900840335611
tarot,4.68897841570417
layup,4.68848462359712
antah,4.68846515402962
krama,4.68841276551247
fasum,4.68832938753834
bayun,4.68821786348715
bacem,4.68819817031343
punca,4.6878510367236
jebur,4.68765924773422
yakub,4.68753420659525
apnea,4.68747650749634
buana,4.68743826548308
impun,4.68740907255573
bksda,4.6871441924529
suruk,4.68692286412135
lebay,4.68672417088277
amosi,4.68632032478349
pagas,4.68624227182812
dalam,4.68615323200504
pomad,4.68609941314969
farak,4.68595658257136
fetis,4.68572754855994
rayon,4.68562212461139
ahsan,4.68558083051955
legih,4.68494708480943
moksu,4.68436860448149
fikus,4.68253044653976
damal,4.68252563480185
ciput,4.68249438414846
anomi,4.68215130557237
asyik,4.68213422945123
hubla,4.68180516898112
ceduk,4.68172691197715
ingus,4.68163040856405
ragam,4.68149942043785
incer,4.68129731546822
neala,4.68068524907438
luang,4.68024000975513
royan,4.68006855698362
witel,4.67998022957267
ambal,4.67946317887961
opsin,4.67945927313657
kurir,4.67936651448973
karaf,4.67897020297908
racau,4.67873422326979
kemam,4.67832776093219
cebil,4.67796313574793
ampau,4.67794211820122
nanti,4.67755267392724
gobek,4.67740847679119
daman,4.67739929170476
ilyas,4.67649172675509
gober,4.67622487575887
bazis,4.67620996299238
rocet,4.67618760156858
polda,4.67612045367026
skala,4.67601941493323
tukik,4.67596731570249
rawak,4.67561298232575
boreh,4.67508410071067
kanda,4.67508271268169
jenah,4.6749386950839
jolek,4.67437231079945
durno,4.67384033376638
keluk,4.67371579898288
datif,4.67367365985075
zapin,4.67340796517998
boksu,4.67335652093021
gayuk,4.67332587555967
udani,4.67317777779674
meram,4.67303989488301
zalim,4.67297186004088
inzar,4.67233179872577
ekagi,4.67227516226816
umbin,4.67195176044221
royal,4.67166228823074
kutik,4.67129869959269
rakor,4.67129200749336
kayuh,4.67123413649087
picah,4.67077937195714
gamat,4.67068546015919
parfe,4.67034256555362
embah,4.66974974714948
filet,4.6696899176218
lawon,4.66955811742209
tekuk,4.66923277068099
abrop,4.66895997268461
cupet,4.6686869034376
ladam,4.6686463107385
kurus,4.66814572656659
putat,4.66801904395279
pikap,4.66792793601671
ciduk,4.66782326359801
basis,4.66766903270154
irian,4.66765673343741
muram,4.66737371679042
ercis,4.66691712062211
mendu,4.6665555680112
insaf,4.66652989320595
sugih,4.66633166767309
ruwah,4.66624345022607
adios,4.66623540284275
badal,4.6660608958854
gecik,4.66596332260275
bujam,4.66556520903675
ketuk,4.6654715182738
bebar,4.66541975545028
ungka,4.66513431785646
jakal,4.66495406421213
konde,4.66469872247655
intro,4.66469489415009
patah,4.66458159603328
kimia,4.66453043205008
dopis,4.6645077015509
gebok,4.66412673862449
fadil,4.66406624938783
cubit,4.66376609034897
digul,4.66371308696239
yaitu,4.66323520578969
candu,4.66321066408697
cerih,4.66280677767982
samad,4.66251666467008
gotri,4.66249416374261
perap,4.66202805213873
ahmak,4.66194548694177
zakum,4.66129331488138
umbah,4.66087579452314
jitok,4.66059819080699
zamin,4.6601696092271
tepat,4.66004704365375
ahmar,4.65989931890971
ceuki,4.65960500726225
tiwah,4.65956330160294
gafur,4.65942651555953
badan,4.65927084194541
ascun,4.6589207468372
angku,4.65871606330508
aduan,4.65773365548287
latma,4.6574569758806
embun,4.65709183557903
eropa,4.65691824506063
hujan,4.65684255434448
bubar,4.65666753200332
pahat,4.65649374662271
pasah,4.6561622398823
dewan,4.65575124502655
laocu,4.65571238112654
kokas,4.65568860938499
kusik,4.65568253936824
engah,4.65555437104361
risik,4.65534862751151
gacor,4.65522801915794
ampos,4.65497484436949
dabal,4.65485750925757
jampi,4.65478246071288
fenit,4.65428786388284
tanpa,4.65385625068798
kilit,4.65373509481569
jahul,4.65368301861665
tendo,4.65347059055295
modis,4.65344663356234
bagat,4.6532717970641
ancak,4.65324878208177
lomba,4.65301849925104
pecun,4.65271981688886
depot,4.6526703442021
tupat,4.65254735895156
sayid,4.65217653543088
ikrar,4.65205620198484
keler,4.65202298344883
oplah,4.65167285230174
patut,4.6516095958582
hamdu,4.65146320070167
catan,4.65113790891798
tiwul,4.65105951807024
durja,4.65099910211521
tehid,4.6509801394484
bendu,4.65094363196925
nahas,4.65087174604841
tirta,4.65029791240602
hakam,4.64986577852784
decur,4.64979127570723
tapah,4.64956999924008
rompi,4.6492859979844
geluh,4.64925602252919
hijau,4.64881579090074
culim,4.64859771150335
argol,4.64842091987283
dawet,4.64841088773994
angsu,4.6483145648446
coban,4.64776511900852
lazim,4.64762293231739
sioca,4.64727584117457
vakum,4.64693738320998
lekuk,4.64685293462427
jabot,4.64659039524901
gacok,4.64656688359726
kayai,4.64590708419617
bukau,4.64584947684457
homer,4.64553620327756
kadah,4.64534027306699
gotun,4.645315308075
darah,4.64525718251623
kawat,4.64515841414449
sawak,4.64354330250346
luwes,4.64330385599098
pacak,4.6431938232182
agium,4.64305262721478
gaduh,4.64264904063426
ambau,4.64250158670832
siaga,4.64246029073985
celup,4.64129621448536
intan,4.64110534881028
silik,4.64092882701711
premi,4.64082805225465
celum,4.64042196140543
bindu,4.64030528155878
fabel,4.64011599402187
gabas,4.63987197574696
okapi,4.63985246782595
cumil,4.6397131554189
disko,4.63959757490066
angau,4.63951651599197
sosak,4.6394043252174
alosu,4.63937002199183
asura,4.63930415406077
mizan,4.63889427267581
babur,4.63886671792372
yudas,4.63871846652356
malah,4.63857095323912
ketut,4.63837007532182
riung,4.6381816898784
bagas,4.6380931620767
upeti,4.63799323901713
ruing,4.63721419230362
tropi,4.6369821195144
keren,4.63697569874894
genih,4.63674763330697
rahap,4.63648027006745
decap,4.63599917822335
babit,4.63596149513976
badau,4.63589981414757
tauco,4.63558316095118
gempa,4.63547335096279
lejok,4.63477309474753
areta,4.63457891611213
argon,4.63393222520641
sewah,4.63384332977098
kriya,4.63376386291058
arsir,4.63361757694424
mercu,4.63358172359364
sabah,4.6331465486375
tilik,4.63299469303675
sawar,4.63236643197192
waras,4.6323363255471
walak,4.63230635369474
becus,4.63222890967541
psike,4.63221683873431
bawor,4.63178372774411
safih,4.63162103548954
prabu,4.63156086308331
ponte,4.63133753110163
studi,4.6308320816353
erata,4.6305065816044
capak,4.63050186591982
teguh,4.63046540094971
gamal,4.63041975839486
gonad,4.62977943632266
colet,4.62971811339716
pacar,4.62971182324584
sidai,4.62953521856676
debum,4.62939431572231
gafer,4.62934523436606
lendo,4.62933012875175
ziter,4.62916245661299
madia,4.62846009291524
injap,4.62816878183821
rengo,4.62807887878736
elips,4.62771616642295
fault,4.62762997346765
angot,4.62759899647292
jeput,4.62746083380334
sohun,4.62737427351914
dolim,4.62736928670935
lapah,4.62724508993446
nayor,4.6272321173316
tofan,4.62691275621048
asnad,4.62685275263298
tawak,4.62685122334194
lolak,4.62678759769761
retek,4.62666771145151
watak,4.62660526586291
kulur,4.62656028762034
teker,4.62650900367716
lapad,4.62639288813564
rawai,4.62595093849308
likir,4.62571316952067
marem,4.62548512132031
dayus,4.62548329836303
tiaga,4.62528404289917
insan,4.62508134720866
tetua,4.62488253273582
balah,4.6242499731039
casan,4.62422845186974
mimas,4.62413318358902
bogam,4.62413207229331
sitir,4.62377728347562
lalim,4.62360612543692
tiket,4.62343542949987
sukur,4.62319705705175
patet,4.62259738909775
jambi,4.62222675732939
jumit,4.62211600965931
pecah,4.62198500475083
gatap,4.62181736235071
adion,4.62174480565904
empok,4.62136417928961
modin,4.62134762312365
tebat,4.62129979683298
balad,4.62124522553767
spion,4.62051846736416
ancai,4.62013502506084
pagan,4.61956768094683
tiris,4.61946095700534
krebo,4.61933129450129
suris,4.61915082875424
wulen,4.61902606804555
malim,4.61885003281814
fetus,4.61878778248645
praka,4.61864007637303
sikka,4.61861252449568
bokeh,4.61855756882858
luruk,4.61854263980559
papui,4.618475795159
kukis,4.61797794487326
tayub,4.61781001982246
layon,4.6174614175208
nodus,4.61738453666201
daksa,4.61687060752859
wasak,4.61686268199038
sikit,4.61640491885543
werst,4.61628631579371
encit,4.61536717950109
gadai,4.61518071789989
resek,4.61464776781897
decit,4.61384435479124
capar,4.61380581544083
cekih,4.61364220008732
tabah,4.61360686384577
putau,4.6132068995254
arena,4.61253150007938
pulau,4.6124179442803
seret,4.61200731116906
dobra,4.61194094326771
lecup,4.61165238136729
titer,4.61156824705996
tawar,4.61134220968836
tisik,4.61125138589495
kampa,4.61124423509558
jelma,4.61021659350275
gabal,4.60967409064593
dipol,4.60905843615499
gadeh,4.60848172709526
domen,4.60839668886063
dahak,4.60832586168128
kuvet,4.60812111273403
lajat,4.60811272484254
kribo,4.60810555873264
ampon,4.60805903814188
siung,4.60805162016159
hadro,4.60784710578666
model,4.60778395726626
remoh,4.60754399129501
manta,4.6075437021321
cipoa,4.60737129845476
bagal,4.60689404344729
druma,4.60682388549271
pepat,4.60657100475487
panah,4.60653226237213
karak,4.60632360255729
arcas,4.60609178637301
gancu,4.60576003524709
gapan,4.60562069899353
basah,4.605568940865
kanon,4.60541822243879
waluh,4.60487808343362
jegir,4.60450999013166
atlit,4.60434767769731
banzi,4.60425704998417
kurun,4.6041830816974
lawak,4.60369410254618
pedih,4.60349612521476
zirah,4.60312248278127
ceguk,4.60243160337148
angke,4.60162600377812
askes,4.60144731940337
lagam,4.60139881374777
rigai,4.60133285730873
jimut,4.60121305292362
fasid,4.60110532139484
fardu,4.60107778829322
fasih,4.60105875731628
randa,4.60102946571496
avtur,4.60078015195708
pijah,4.60051119160675
kelet,4.60044386836171
dahar,4.60037685624595
banta,4.6001998256218
tabut,4.59987598840364
sirus,4.59977160630525
rutuk,4.59934918998883
aliah,4.59932765422422
kawal,4.59897690039007
konan,4.59886353853793
setek,4.5988011932343
camar,4.59861068102416
xenia,4.59806690427434
aktif,4.59783631389788
kikus,4.59755708404755
jerih,4.59746794974719
agens,4.59746193045383
virus,4.59708891168049
amdal,4.59703511369838
hapal,4.59694912026242
oniks,4.59661038643953
opera,4.59651034495792
bacak,4.59640962304333
saham,4.59640592159142
debup,4.59580154776641
tifus,4.59574918570643
alkil,4.59567785126111
labil,4.59549927654361
robeh,4.59544382010756
ceruh,4.59525783684513
sahap,4.59524920550034
cabak,4.59513729591651
boyak,4.59497934391919
utara,4.59496090947735
kayat,4.59465374032376
silir,4.59438316970117
tabla,4.59432383555892
bahas,4.59424637394368
celos,4.59415889635079
cinda,4.59378382374681
tinju,4.59353033891063
dorbi,4.59311477822834
poise,4.59294974639142
demon,4.59290016105017
lewah,4.5926929411355
gaman,4.59259100343887
punan,4.59254074430286
ronde,4.59247365182754
jandu,4.59213472520667
pepas,4.59202916612568
piang,4.59157195677483
sains,4.59142876115476
peloh,4.590796486411
sayak,4.59074102906438
surut,4.59043333266017
gorup,4.59032910901499
aneka,4.58987610064254
cerpu,4.58954927896284
judek,4.58950858172424
gawul,4.58944844011709
yakai,4.58931959228597
embok,4.58900434448715
sawai,4.58876228950321
mayor,4.58868491896754
amino,4.58826490949863
syeir,4.58820025404121
janat,4.58813338327659
dakah,4.58810923597166
janom,4.5881027185459
rekes,4.58790190430914
unjam,4.58758379997097
bedol,4.58729515508248
gayut,4.58722491331903
pacai,4.58709565448399
telek,4.58660497501595
anjak,4.5865594398942
matoa,4.58654032159079
jabon,4.58653397226181
untan,4.58641995236152
wakas,4.58588368863215
bilal,4.58548876090277
tetap,4.58541504959271
ahkam,4.58518867957871
conet,4.58488946932952
rusuk,4.58469538646591
babil,4.58457165570311
kalke,4.58448751362328
gobet,4.58404691901066
saidi,4.58369513339171
isian,4.5834324704043
garah,4.58317997211319
kebab,4.58311121999011
kitin,4.58272685701691
hamal,4.58270091098074
caram,4.58240463230405
godek,4.58239178528647
aring,4.58236461887475
bacar,4.58231058933174
keset,4.58199164840124
ictus,4.58194814705971
ketes,4.58176330383956
anjar,4.58174474392642
pakma,4.58169097075104
gumba,4.5815354645004
radah,4.58144401156185
steno,4.58143567533665
kacam,4.58134051223111
jidur,4.58116285311167
manah,4.58102086086549
vokal,4.58085427700737
uluai,4.58049657943631
pirik,4.58037769857894
kamba,4.58025540459277
gedor,4.58015180820133
dedak,4.58004670654422
kicuh,4.57981768745043
sanda,4.57971373876214
wajik,4.5796492216199
siksa,4.57958840017894
impor,4.57943315347734
cabar,4.57918316304559
ilian,4.57912793996826
firma,4.57897732050777
tempo,4.57883844172282
piama,4.57864399462591
jogar,4.57834328399965
panco,4.57831564147354
hatif,4.57830828492936
kayas,4.5779701346478
bengu,4.57745775336826
kulut,4.57730341525105
banyu,4.57726164590768
kilin,4.57687943604914
gebot,4.57665066476001
mahal,4.57648233250482
abdas,4.57635039401787
tahap,4.57585827053093
bagan,4.57585442176426
ambon,4.57572566852979
bigot,4.57564599641022
kawan,4.5756377961162
koyam,4.57555695007511
jalan,4.57497728530777
anduh,4.57473905382375
sadis,4.57461058518053
sesam,4.57422143069192
jelum,4.57394511727455
zahir,4.5738788408508
daeng,4.57370876315675
capai,4.57347452620197
rawat,4.57320728315126
bagau,4.57297610236016
fusta,4.57282915271888
derji,4.57282782534063
mamut,4.57260207562607
harta,4.57231648327568
kredo,4.57221445186762
saraf,4.57206660112279
walhi,4.57187626715059
dobel,4.57185294884123
bujet,4.57151686107631
sesap,4.57146914667238
bebat,4.57141234612522
teres,4.57132627735724
oknum,4.5711190067811
waleh,4.57107049750229
seter,4.57085156152849
suluk,4.57045794783299
ergot,4.57044657921147
pajak,4.57016574596332
sonde,4.56999475488899
sufel,4.5698889834496
jepun,4.56953467456283
liris,4.56896078072061
doger,4.56851462612787
miang,4.56839973050876
falak,4.56825928052867
orgel,4.56808749073474
luing,4.56807764570898
cudit,4.5678646392957
ahori,4.56731537904073
pekik,4.56729371059848
pelog,4.56695959913408
humor,4.56667311141371
toala,4.56560018636207
papus,4.56557665409236
animo,4.56516008757113
hendi,4.56503775623712
sikil,4.56466100510531
dampo,4.56393446429585
dedar,4.56280640051464
nafsu,4.56261162872124
kojah,4.56233976568205
afsun,4.56217859186212
benci,4.56203710168205
safar,4.5614368620501
modus,4.56139229646143
renek,4.56123889793255
rawas,4.56048848557594
pecok,4.56035914828188
cabuh,4.56034275984824
daduk,4.5602979961098
trama,4.56024047479105
sigai,4.55953243790485
liver,4.55951288082663
uncit,4.5594628776871
bedih,4.55945390789352
gebos,4.55915878240574
sufah,4.55892337538749
bebas,4.5586467546913
tuter,4.55853455248838
lahap,4.55838806651316
aipda,4.55794379338878
risit,4.55772002339582
letek,4.55696386724313
punci,4.55694406451924
kusut,4.55677989125678
gatra,4.55665452970205
werda,4.55628993427468
biang,4.55512503708814
gundi,4.55489772032362
renin,4.55486068427424
lawar,4.55477359352897
kumdo,4.55452568558093
doula,4.5542064829122
bigos,4.55404002141017
andam,4.5536307365578
asali,4.55358527811189
kepik,4.55302024085576
wangi,4.55296545153005
tatib,4.55286481944802
tetis,4.5528615136485
ptmsi,4.55278737421678
boleh,4.55264103293603
irjen,4.55252118563448
brata,4.55246190303308
sunyi,4.55230702323636
taraf,4.55225137760729
lelap,4.5520568488396
tajau,4.55183676761353
tesis,4.55131270491588
tanda,4.55077727921395
layak,4.55048343206462
sport,4.55020781330452
kayal,4.5501083629717
nonai,4.55006404647788
resus,4.54951714788935
babut,4.54943346646616
beloh,4.54933631960244
peang,4.54887819777801
hajim,4.54818044586276
undip,4.54774761080998
nadam,4.5477204539382
rahab,4.54771063234347
samum,4.5476994001368
bahan,4.54760562824082
panen,4.54732063461772
jubin,4.54660679981096
lokal,4.54656510667247
sikin,4.54620428407272
oasis,4.54600254990228
lepoh,4.54596480612549
germo,4.54548943307129
cekuh,4.54529352460032
lawai,4.54528803610298
puyer,4.54506808693356
jupen,4.544829685811
turus,4.54460357500048
ampuh,4.54457997373843
cipok,4.54443755991759
hosti,4.54417324460074
celih,4.54399596223233
jamak,4.54398282387349
dairi,4.54370139433505
hewan,4.54345048409547
sadah,4.54331294968854
ketel,4.54330093518801
lesek,4.54316201621023
egois,4.54313112816572
comek,4.54298099392353
gahar,4.54286064273872
pegon,4.54281413062107
takaw,4.54227023232012
decut,4.542179058285
namun,4.54201503784817
tusuk,4.54173874309694
tufah,4.54153032080294
pobsi,4.54128657132282
mirik,4.54104045739581
retur,4.54103791495404
yunta,4.54064479409992
sawat,4.54047410230717
zenit,4.54032984671025
godam,4.54016795296237
andap,4.54012469495457
gosip,4.53984128709629
cakap,4.53983030158103
pajuh,4.53930022593219
skuas,4.53925055911417
kuark,4.53895692313804
kakar,4.53821288469514
dione,4.53818927198146
tetra,4.53805962428558
aking,4.53804971677406
atlet,4.53786365333888
plato,4.53778934987259
kekah,4.53743577159361
incut,4.53726190441349
bogel,4.53688352571342
waria,4.53659102460712
kemik,4.53644069859561
capeg,4.53600390841734
kapok,4.53594286894747
hanif,4.53573082693918
rampa,4.53528514483886
korek,4.53516078756857
ambua,4.53502984483176
cabai,4.53490396273546
brana,4.53387342489372
hoaks,4.53384073461045
gurau,4.53358286489923
pacat,4.53340481681287
dadek,4.53299329763375
perek,4.53291972810344
stuko,4.53259365056983
modul,4.53251573452898
ipeda,4.53225357275033
leret,4.53218776192626
plbsi,4.53194728648646
rilis,4.53159951844736
bahau,4.53047841175374
jemah,4.53041492106761
layuh,4.52995730021883
ukhti,4.5296405340951
kopak,4.52921213788256
kuini,4.529150720914
fiber,4.52885257500923
keong,4.52850010581649
senin,4.52848673405102
kirim,4.52794204301903
kenes,4.52777130667645
